latitude,longitude,rain_season_mean,rain_season_sd,rain_season_min,rain_season_max,rain_14d,tmin_season_mean,tmin_season_sd,tmin_season_min,tmin_season_max,tmin_14d,tmax_season_mean,tmax_season_sd,tmax_season_min,tmax_season_max,tmax_14d,wind_season_mean,wind_season_sd,wind_season_min,wind_season_max,wind_14d,solar_season_mean,solar_season_sd,solar_season_min,solar_season_max,solar_14d,rh_season_mean,rh_season_sd,rh_season_min,rh_season_max,rh_14d,rain_season_total_mm,rain_season_total_sd,rain_m01_mean,rain_m01_sd,tmin_m01_mean,tmin_m01_sd,tmax_m01_mean,tmax_m01_sd,wind_m01_mean,wind_m01_sd,solar_m01_mean,solar_m01_sd,rh_m01_mean,rh_m01_sd,rain_m02_mean,rain_m02_sd,tmin_m02_mean,tmin_m02_sd,tmax_m02_mean,tmax_m02_sd,wind_m02_mean,wind_m02_sd,solar_m02_mean,solar_m02_sd,rh_m02_mean,rh_m02_sd,rain_m03_mean,rain_m03_sd,tmin_m03_mean,tmin_m03_sd,tmax_m03_mean,tmax_m03_sd,wind_m03_mean,wind_m03_sd,solar_m03_mean,solar_m03_sd,rh_m03_mean,rh_m03_sd,rain_m04_mean,rain_m04_sd,tmin_m04_mean,tmin_m04_sd,tmax_m04_mean,tmax_m04_sd,wind_m04_mean,wind_m04_sd,solar_m04_mean,solar_m04_sd,rh_m04_mean,rh_m04_sd,rain_m05_mean,rain_m05_sd,tmin_m05_mean,tmin_m05_sd,tmax_m05_mean,tmax_m05_sd,wind_m05_mean,wind_m05_sd,solar_m05_mean,solar_m05_sd,rh_m05_mean,rh_m05_sd,rain_m06_mean,rain_m06_sd,tmin_m06_mean,tmin_m06_sd,tmax_m06_mean,tmax_m06_sd,wind_m06_mean,wind_m06_sd,solar_m06_mean,solar_m06_sd,rh_m06_mean,rh_m06_sd,rain_m07_mean,rain_m07_sd,tmin_m07_mean,tmin_m07_sd,tmax_m07_mean,tmax_m07_sd,wind_m07_mean,wind_m07_sd,solar_m07_mean,solar_m07_sd,rh_m07_mean,rh_m07_sd,rain_m08_mean,rain_m08_sd,tmin_m08_mean,tmin_m08_sd,tmax_m08_mean,tmax_m08_sd,wind_m08_mean,wind_m08_sd,solar_m08_mean,solar_m08_sd,rh_m08_mean,rh_m08_sd,rain_m09_mean,rain_m09_sd,tmin_m09_mean,tmin_m09_sd,tmax_m09_mean,tmax_m09_sd,wind_m09_mean,wind_m09_sd,solar_m09_mean,solar_m09_sd,rh_m09_mean,rh_m09_sd,rain_m10_mean,rain_m10_sd,tmin_m10_mean,tmin_m10_sd,tmax_m10_mean,tmax_m10_sd,wind_m10_mean,wind_m10_sd,solar_m10_mean,solar_m10_sd,rh_m10_mean,rh_m10_sd,rain_m11_mean,rain_m11_sd,tmin_m11_mean,tmin_m11_sd,tmax_m11_mean,tmax_m11_sd,wind_m11_mean,wind_m11_sd,solar_m11_mean,solar_m11_sd,rh_m11_mean,rh_m11_sd,rain_m12_mean,rain_m12_sd,tmin_m12_mean,tmin_m12_sd,tmax_m12_mean,tmax_m12_sd,wind_m12_mean,wind_m12_sd,solar_m12_mean,solar_m12_sd,rh_m12_mean,rh_m12_sd
26.785980,84.761722,6.689,3.017,0.050,20.100,10.177,22.738,0.916,13.760,27.380,25.849,35.828,1.876,30.010,46.380,33.315,2.678,0.356,1.540,3.940,2.982,17.280,1.579,12.270,22.730,17.812,74.323,7.481,39.140,89.310,80.053,1024.40,206.75,0.299,0.385,6.568,1.421,26.891,1.521,2.412,0.187,10.333,1.948,47.802,10.683,0.513,0.710,9.142,1.639,31.859,1.974,2.753,0.257,15.867,1.197,39.528,10.145,0.574,0.600,13.000,1.980,37.994,1.363,3.040,0.253,20.447,0.943,30.307,9.567,0.978,0.902,19.056,1.426,41.871,1.687,3.200,0.365,23.098,1.285,26.901,7.958,2.868,1.909,22.503,1.286,42.819,1.598,2.989,0.286,22.624,1.793,38.610,8.615,6.334,3.095,25.220,1.147,41.995,2.453,3.098,0.405,19.957,1.874,54.905,10.466,10.131,3.645,24.709,0.551,36.797,2.203,3.132,0.421,16.918,1.650,77.904,5.958,8.939,3.520,24.139,0.517,34.715,1.477,2.721,0.359,17.035,1.596,82.817,4.414,6.110,2.552,22.260,0.993,33.256,1.343,2.462,0.337,16.447,1.514,83.159,4.774,1.932,1.933,17.362,1.151,32.379,1.654,1.977,0.221,16.040,1.183,72.829,9.618,0.079,0.150,12.769,1.441,30.291,1.786,2.016,0.192,13.460,1.158,60.671,12.106,0.154,0.271,8.073,1.642,27.392,1.277,2.134,0.173,10.304,1.646,54.026,11.338
26.786040,84.756583,6.689,3.017,0.050,20.100,10.177,22.738,0.916,13.760,27.380,25.849,35.828,1.876,30.010,46.380,33.315,2.678,0.356,1.540,3.940,2.982,17.280,1.579,12.270,22.730,17.812,74.323,7.481,39.140,89.310,80.053,1024.40,206.75,0.299,0.385,6.568,1.421,26.891,1.521,2.412,0.187,10.333,1.948,47.802,10.683,0.513,0.710,9.142,1.639,31.859,1.974,2.753,0.257,15.867,1.197,39.528,10.145,0.574,0.600,13.000,1.980,37.994,1.363,3.040,0.253,20.447,0.943,30.307,9.567,0.978,0.902,19.056,1.426,41.871,1.687,3.200,0.365,23.098,1.285,26.901,7.958,2.868,1.909,22.503,1.286,42.819,1.598,2.989,0.286,22.624,1.793,38.610,8.615,6.334,3.095,25.220,1.147,41.995,2.453,3.098,0.405,19.957,1.874,54.905,10.466,10.131,3.645,24.709,0.551,36.797,2.203,3.132,0.421,16.918,1.650,77.904,5.958,8.939,3.520,24.139,0.517,34.715,1.477,2.721,0.359,17.035,1.596,82.817,4.414,6.110,2.552,22.260,0.993,33.256,1.343,2.462,0.337,16.447,1.514,83.159,4.774,1.932,1.933,17.362,1.151,32.379,1.654,1.977,0.221,16.040,1.183,72.829,9.618,0.079,0.150,12.769,1.441,30.291,1.786,2.016,0.192,13.460,1.158,60.671,12.106,0.154,0.271,8.073,1.642,27.392,1.277,2.134,0.173,10.304,1.646,54.026,11.338
26.786100,84.762667,6.689,3.017,0.050,20.100,10.177,22.738,0.916,13.760,27.380,25.849,35.828,1.876,30.010,46.380,33.315,2.678,0.356,1.540,3.940,2.982,17.280,1.579,12.270,22.730,17.812,74.323,7.481,39.140,89.310,80.053,1024.40,206.75,0.299,0.385,6.568,1.421,26.891,1.521,2.412,0.187,10.333,1.948,47.802,10.683,0.513,0.710,9.142,1.639,31.859,1.974,2.753,0.257,15.867,1.197,39.528,10.145,0.574,0.600,13.000,1.980,37.994,1.363,3.040,0.253,20.447,0.943,30.307,9.567,0.978,0.902,19.056,1.426,41.871,1.687,3.200,0.365,23.098,1.285,26.901,7.958,2.868,1.909,22.503,1.286,42.819,1.598,2.989,0.286,22.624,1.793,38.610,8.615,6.334,3.095,25.220,1.147,41.995,2.453,3.098,0.405,19.957,1.874,54.905,10.466,10.131,3.645,24.709,0.551,36.797,2.203,3.132,0.421,16.918,1.650,77.904,5.958,8.939,3.520,24.139,0.517,34.715,1.477,2.721,0.359,17.035,1.596,82.817,4.414,6.110,2.552,22.260,0.993,33.256,1.343,2.462,0.337,16.447,1.514,83.159,4.774,1.932,1.933,17.362,1.151,32.379,1.654,1.977,0.221,16.040,1.183,72.829,9.618,0.079,0.150,12.769,1.441,30.291,1.786,2.016,0.192,13.460,1.158,60.671,12.106,0.154,0.271,8.073,1.642,27.392,1.277,2.134,0.173,10.304,1.646,54.026,11.338
26.800160,84.761306,6.689,3.017,0.050,20.100,10.177,22.738,0.916,13.760,27.380,25.849,35.828,1.876,30.010,46.380,33.315,2.678,0.356,1.540,3.940,2.982,17.280,1.579,12.270,22.730,17.812,74.323,7.481,39.140,89.310,80.053,1024.40,206.75,0.299,0.385,6.568,1.421,26.891,1.521,2.412,0.187,10.333,1.948,47.802,10.683,0.513,0.710,9.142,1.639,31.859,1.974,2.753,0.257,15.867,1.197,39.528,10.145,0.574,0.600,13.000,1.980,37.994,1.363,3.040,0.253,20.447,0.943,30.307,9.567,0.978,0.902,19.056,1.426,41.871,1.687,3.200,0.365,23.098,1.285,26.901,7.958,2.868,1.909,22.503,1.286,42.819,1.598,2.989,0.286,22.624,1.793,38.610,8.615,6.334,3.095,25.220,1.147,41.995,2.453,3.098,0.405,19.957,1.874,54.905,10.466,10.131,3.645,24.709,0.551,36.797,2.203,3.132,0.421,16.918,1.650,77.904,5.958,8.939,3.520,24.139,0.517,34.715,1.477,2.721,0.359,17.035,1.596,82.817,4.414,6.110,2.552,22.260,0.993,33.256,1.343,2.462,0.337,16.447,1.514,83.159,4.774,1.932,1.933,17.362,1.151,32.379,1.654,1.977,0.221,16.040,1.183,72.829,9.618,0.079,0.150,12.769,1.441,30.291,1.786,2.016,0.192,13.460,1.158,60.671,12.106,0.154,0.271,8.073,1.642,27.392,1.277,2.134,0.173,10.304,1.646,54.026,11.338
26.981200,79.815230,4.639,2.160,0.000,14.250,6.274,22.731,1.185,11.480,29.770,26.666,38.493,2.370,30.920,49.280,34.429,2.995,0.409,1.640,4.800,3.673,18.278,1.533,13.540,24.920,17.404,65.632,9.781,22.750,88.120,76.206,711.25,147.92,0.518,0.533,3.947,1.165,27.738,2.251,2.680,0.293,11.964,1.815,45.066,11.376,0.793,1.694,6.366,1.675,33.060,2.199,3.022,0.254,17.027,1.229,39.025,10.223,0.319,0.501,11.016,2.065,39.887,2.099,3.253,0.345,21.486,1.053,29.186,9.208,0.269,0.250,18.190,1.855,44.618,1.334,3.381,0.349,24.468,0.880,20.204,6.409,0.779,0.590,23.823,2.038,46.533,1.367,3.399,0.344,24.600,1.147,23.820,5.885,3.077,1.859,26.836,1.387,46.137,1.957,3.668,0.498,21.800,1.655,39.118,10.237,7.527,2.493,25.605,0.702,40.581,2.864,3.388,0.423,17.427,1.426,69.620,10.408,6.755,2.540,24.602,0.443,36.114,2.421,3.065,0.446,17.135,1.591,79.336,6.465,4.727,2.342,21.319,1.415,35.368,2.258,2.737,0.382,17.710,1.783,77.697,9.364,1.109,1.315,15.291,1.552,34.264,2.258,2.116,0.254,17.318,1.123,62.387,11.651,0.127,0.240,9.610,1.449,31.420,1.794,2.258,0.366,14.057,1.210,50.801,12.235,0.243,0.472,4.939,1.601,27.996,1.569,2.422,0.396,11.880,1.222,46.507,12.178
27.000160,84.414444,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.002230,77.840630,3.850,2.053,0.000,13.720,5.845,22.755,1.293,11.700,30.240,27.320,39.626,2.507,31.440,49.010,36.250,3.042,0.458,1.770,5.120,3.575,18.347,1.419,14.300,24.460,17.226,60.634,10.585,22.510,87.020,69.354,590.60,140.74,0.447,0.472,3.318,1.414,28.112,2.168,2.450,0.251,11.676,1.961,42.697,10.664,0.399,0.592,5.791,1.771,33.491,2.096,2.752,0.209,16.672,1.187,36.763,9.584,0.313,0.508,10.713,2.276,40.120,2.396,2.949,0.289,20.863,1.060,28.016,9.237,0.241,0.284,17.538,1.730,44.662,1.366,3.144,0.315,24.075,0.747,19.753,6.599,0.714,0.590,23.812,2.151,47.045,1.323,3.515,0.426,23.992,1.316,22.291,5.018,2.397,1.654,26.912,1.348,46.693,1.585,3.717,0.590,21.501,1.250,36.329,7.962,6.437,2.784,25.899,1.162,41.767,2.865,3.373,0.527,17.813,1.378,64.214,11.227,5.864,2.194,24.452,0.774,36.953,2.778,3.120,0.468,17.293,1.636,75.897,8.310,3.752,2.127,20.973,1.546,36.712,2.623,2.772,0.408,18.073,1.754,71.737,11.302,0.800,1.120,15.537,1.485,36.005,2.470,2.228,0.189,17.057,0.925,54.995,13.190,0.134,0.329,9.534,1.482,32.684,1.938,2.224,0.215,13.488,1.356,44.385,12.333,0.210,0.354,4.725,1.532,28.450,1.687,2.271,0.248,11.550,1.141,41.885,11.380
27.003110,84.408139,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.003810,84.410111,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.004330,84.406639,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.004780,84.407917,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.005360,84.404806,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.005500,84.405806,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.005920,84.406361,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.007080,84.410333,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.008250,84.411833,6.890,3.209,0.040,19.660,10.568,22.917,0.940,13.950,27.950,26.497,36.404,1.913,30.460,47.240,34.201,2.759,0.377,1.440,4.150,3.365,17.330,1.395,13.160,22.980,19.387,74.055,7.672,37.760,89.610,78.824,1055.23,219.88,0.343,0.417,5.156,1.590,26.794,1.468,2.275,0.166,12.837,1.111,51.275,11.190,0.528,0.722,7.930,1.689,32.192,2.154,2.674,0.269,16.712,1.034,42.452,10.455,0.493,0.506,12.174,1.963,38.724,1.490,3.061,0.328,20.906,1.006,31.686,10.037,0.875,0.783,18.859,1.499,42.843,1.612,3.298,0.447,23.164,1.474,26.259,7.851,2.691,1.913,22.832,1.437,43.941,1.538,3.086,0.317,22.601,1.938,36.734,8.274,6.330,3.344,25.677,1.090,43.214,2.562,3.226,0.430,19.851,1.826,52.764,11.099,10.592,3.878,25.211,0.608,37.610,2.333,3.285,0.406,16.484,1.436,77.579,6.443,9.175,3.713,24.486,0.555,35.026,1.560,2.831,0.375,16.779,1.258,83.024,4.618,6.314,2.716,22.510,1.153,33.506,1.244,2.563,0.358,16.557,1.259,83.468,4.780,2.036,2.024,16.699,1.107,32.662,1.522,1.890,0.302,16.979,1.079,73.437,9.241,0.064,0.114,11.806,1.568,30.310,1.942,1.843,0.197,14.940,0.848,62.602,12.555,0.156,0.286,6.546,1.725,27.210,1.538,1.944,0.150,12.874,0.865,57.068,12.033
27.021470,77.842250,3.850,2.053,0.000,13.720,5.845,22.755,1.293,11.700,30.240,27.320,39.626,2.507,31.440,49.010,36.250,3.042,0.458,1.770,5.120,3.575,18.347,1.419,14.300,24.460,17.226,60.634,10.585,22.510,87.020,69.354,590.60,140.74,0.447,0.472,3.318,1.414,28.112,2.168,2.450,0.251,11.676,1.961,42.697,10.664,0.399,0.592,5.791,1.771,33.491,2.096,2.752,0.209,16.672,1.187,36.763,9.584,0.313,0.508,10.713,2.276,40.120,2.396,2.949,0.289,20.863,1.060,28.016,9.237,0.241,0.284,17.538,1.730,44.662,1.366,3.144,0.315,24.075,0.747,19.753,6.599,0.714,0.590,23.812,2.151,47.045,1.323,3.515,0.426,23.992,1.316,22.291,5.018,2.397,1.654,26.912,1.348,46.693,1.585,3.717,0.590,21.501,1.250,36.329,7.962,6.437,2.784,25.899,1.162,41.767,2.865,3.373,0.527,17.813,1.378,64.214,11.227,5.864,2.194,24.452,0.774,36.953,2.778,3.120,0.468,17.293,1.636,75.897,8.310,3.752,2.127,20.973,1.546,36.712,2.623,2.772,0.408,18.073,1.754,71.737,11.302,0.800,1.120,15.537,1.485,36.005,2.470,2.228,0.189,17.057,0.925,54.995,13.190,0.134,0.329,9.534,1.482,32.684,1.938,2.224,0.215,13.488,1.356,44.385,12.333,0.210,0.354,4.725,1.532,28.450,1.687,2.271,0.248,11.550,1.141,41.885,11.380
