date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmax_mean
16-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.83
17-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.34
18-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.92
19-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.52
20-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.39
21-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.5
22-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.66
23-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.57
24-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.82
25-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.42
26-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.2
27-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.81
28-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.18
29-02-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.51
01-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.01
02-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.41
03-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.71
04-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.78
05-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.75
06-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.07
07-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.67
08-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.93
09-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.11
10-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.64
11-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.14
12-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.13
13-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.12
14-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.45
15-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.83
16-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.31
17-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.94
18-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.46
19-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.53
20-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.87
21-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.91
22-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.07
23-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.64
24-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.03
25-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.46
26-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.62
27-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.43
28-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.18
29-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.28
30-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.14
31-03-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.5
01-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.81
02-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.14
03-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.47
04-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.46
05-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.66
06-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.26
07-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.39
08-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.16
09-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.41
10-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.3
11-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.76
12-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.7
13-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.8
14-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.88
15-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.37
16-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.28
17-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.75
18-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.59
19-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.23
20-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.2
21-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.13
22-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.45
23-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.12
24-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.65
25-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.91
26-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.57
27-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.53
28-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.69
29-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.14
30-04-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.79
01-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.48
02-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.09
03-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.73
04-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.85
05-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.82
06-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.35
07-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.34
08-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.58
09-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39
10-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.04
11-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.74
12-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.69
13-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.36
14-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.75
15-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.12
16-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.62
17-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.31
18-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.7
19-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.15
20-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.22
21-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.48
22-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.21
23-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.3
24-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.04
25-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.39
26-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.72
27-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.65
28-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.53
29-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.6
30-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.52
31-05-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.75
01-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.51
02-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.54
03-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.59
04-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.41
05-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.38
06-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.15
07-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.75
08-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.28
09-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.29
10-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.48
11-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.28
12-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.8
13-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,39.11
14-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.73
15-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,38.09
16-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.13
17-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,37.25
18-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.81
19-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.86
20-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.67
21-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.93
22-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.48
23-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.38
24-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.06
25-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.33
26-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,36.04
27-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.43
28-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.55
29-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.82
30-06-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.65
01-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.2
02-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.18
03-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.04
04-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,35.36
05-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.48
06-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.14
07-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.2
08-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.53
09-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.11
10-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.78
11-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.42
12-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.81
13-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.98
14-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.95
15-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.78
16-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.82
17-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.82
18-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.77
19-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,34.16
20-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.66
21-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.41
22-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.57
23-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.52
24-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.5
25-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.2
26-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.24
27-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.91
28-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.85
29-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.76
30-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.15
31-07-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.88
01-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.13
02-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.08
03-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.83
04-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.37
05-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.62
06-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.52
07-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.76
08-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.49
09-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.47
10-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.23
11-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.06
12-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.87
13-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.68
14-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.85
15-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.01
16-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.25
17-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.56
18-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.96
19-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.82
20-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.96
21-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.99
22-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.06
23-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.07
24-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.87
25-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.32
26-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.42
27-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.51
28-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.5
29-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.42
30-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.45
31-08-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.51
01-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.32
02-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.82
03-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.43
04-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.48
05-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.31
06-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.14
07-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.33
08-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.11
09-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.17
10-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.35
11-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33
12-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.8
13-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.01
14-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.13
15-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.66
16-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.72
17-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.79
18-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.18
19-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.27
20-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.37
21-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.94
22-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.54
23-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.93
24-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.65
25-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.6
26-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.93
27-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.22
28-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.34
29-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.43
30-09-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.24
01-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.39
02-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.24
03-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33
04-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.83
05-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.06
06-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.11
07-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.01
08-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.05
09-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.1
10-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.33
11-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.79
12-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33
13-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,33.07
14-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.86
15-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.83
16-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.86
17-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.48
18-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.23
19-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.92
20-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.19
21-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.21
22-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,32.08
23-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.83
24-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.76
25-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.61
26-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.44
27-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.1
28-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.89
29-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.91
30-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.99
31-10-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.07
01-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,31.04
02-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.98
03-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.85
04-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.78
05-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.45
06-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.06
07-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,30.03
08-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.87
09-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.69
10-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.49
11-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.33
12-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.23
13-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,29.23
14-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.89
15-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.96
16-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.7
17-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.45
18-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.29
19-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,28.03
20-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.89
21-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.62
22-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.51
23-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.52
24-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.43
25-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.23
26-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.17
27-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,27.07
28-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.84
29-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.78
30-11-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.64
01-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.44
02-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.15
03-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.19
04-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,26.02
05-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.86
06-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.98
07-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.65
08-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.24
09-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.12
10-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,25.02
11-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,24.8
12-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,24.56
13-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,23.78
14-12-2025,27.5,80.5,SITAPUR,UTTAR PRADESH,D745,BISWAN,23.51
