date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Mean
13-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.53
14-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.87
15-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.07
16-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.46
17-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.37
18-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.83
19-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.85
20-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.44
21-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.68
22-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.68
23-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.59
24-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.49
25-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.73
26-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.77
27-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.96
28-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.81
29-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.65
30-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.54
31-05-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.85
01-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.87
02-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.72
03-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.17
04-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.44
05-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.38
06-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.66
07-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.25
08-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.06
09-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.11
10-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.34
11-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.28
12-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.18
13-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.49
14-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.26
15-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.45
16-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.23
17-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.81
18-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.71
19-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.56
20-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.26
21-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.94
22-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.99
23-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.48
24-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.38
25-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.95
26-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.19
27-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.26
28-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.8
29-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.14
30-06-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.87
01-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.09
02-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.25
03-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.37
04-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.3
05-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.06
06-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.8
07-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.12
08-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.34
09-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.43
10-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.27
11-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.99
12-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.69
13-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.81
14-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.73
15-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.97
16-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.09
17-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.12
18-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.2
19-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.06
20-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.06
21-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.75
22-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.78
23-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.87
24-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.14
25-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.15
26-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.92
27-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,25.1
28-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.83
29-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.74
30-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.76
31-07-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.86
01-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.62
02-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.66
03-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.72
04-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.67
05-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.89
06-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.76
07-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.85
08-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.98
09-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.88
10-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.9
11-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.92
12-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.72
13-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.68
14-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.28
15-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.18
16-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.34
17-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.64
18-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.74
19-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.56
20-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.23
21-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.17
22-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.19
23-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.2
24-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.09
25-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.27
26-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.32
27-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.28
28-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.19
29-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.13
30-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.06
31-08-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.14
01-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,24.04
02-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.98
03-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.83
04-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.62
05-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.44
06-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.37
07-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.45
08-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.6
09-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.72
10-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.65
11-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.47
12-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.2
13-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.28
14-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.41
15-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.07
16-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.05
17-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.96
18-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.83
19-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.88
20-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,23.08
21-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.83
22-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.74
23-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.31
24-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,22.13
25-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.77
26-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.7
27-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.87
28-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.78
29-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.65
30-09-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.4
01-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.19
02-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,21.15
03-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,20.72
04-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,20.81
05-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,20.34
06-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,20.21
07-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,20.05
08-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,19.8
09-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,19.62
10-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,19.43
11-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,19.03
12-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,18.49
13-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,18.16
14-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,18.23
15-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,17.74
16-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,17.54
17-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,17.57
18-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,17.31
19-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,17.16
20-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,16.97
21-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,16.78
22-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,16.67
23-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,16.09
24-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,15.79
25-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,15.4
26-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,15.38
27-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,15.35
28-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,15.23
29-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,15.01
30-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.95
31-10-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.83
01-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.76
02-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.56
03-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.45
04-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.25
05-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,14.16
06-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,13.99
07-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,13.87
08-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,13.56
09-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,13.51
10-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,13.26
11-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,12.51
12-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,12.59
13-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,12.43
14-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,12.43
15-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,12.1
16-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,11.81
17-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,11.64
18-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,11.64
19-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,11.19
20-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.88
21-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.51
22-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.45
23-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.58
24-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.55
25-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.26
26-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.28
27-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,10.01
28-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.84
29-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.37
30-11-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.55
01-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.19
02-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.16
03-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.99
04-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.89
05-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.06
06-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9.08
07-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,9
08-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.8
09-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.79
10-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.75
11-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.5
12-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.26
13-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,8.2
14-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.83
15-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.78
16-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.11
17-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.2
18-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.29
19-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.16
20-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.41
21-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.46
22-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,7.12
23-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.99
24-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.56
25-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.54
26-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.4
27-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.42
28-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.37
29-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.27
30-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.23
31-12-2025,29.5,77.5,MUZAFFARNAGAR,UTTAR PRADESH,D733,BUDHANA,6.7
01-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.19
02-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.1
03-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.33
04-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.92
05-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.3
06-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.19
07-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.15
08-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.91
09-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.87
10-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.84
11-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.65
12-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.7
13-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.99
14-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.22
15-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.46
16-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.6
17-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.43
18-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.23
19-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.2
20-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.17
21-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,6.92
22-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.47
23-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.5
24-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.3
25-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.32
26-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.77
27-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.26
28-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.55
29-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,7.75
30-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,8.05
31-01-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,8.32
01-02-2025,28.5,78.5,SAMBHAL,UTTAR PRADESH,D739,CHANDAUSI,8.31
