State,District,Date(1995-2025),Lat,Lon,IMD_pr_Mean
PUNJAB,S.A.S NAGAR,20-01-2025,30.6,76.7,0.95
PUNJAB,S.A.S NAGAR,21-01-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,22-01-2025,30.6,76.7,0.97
PUNJAB,S.A.S NAGAR,23-01-2025,30.6,76.7,4.63
PUNJAB,S.A.S NAGAR,24-01-2025,30.6,76.7,0.87
PUNJAB,S.A.S NAGAR,25-01-2025,30.6,76.7,0.2
PUNJAB,S.A.S NAGAR,26-01-2025,30.6,76.7,0.73
PUNJAB,S.A.S NAGAR,27-01-2025,30.6,76.7,1.01
PUNJAB,S.A.S NAGAR,28-01-2025,30.6,76.7,1.48
PUNJAB,S.A.S NAGAR,29-01-2025,30.6,76.7,1.12
PUNJAB,S.A.S NAGAR,30-01-2025,30.6,76.7,0.02
PUNJAB,S.A.S NAGAR,31-01-2025,30.6,76.7,0.68
PUNJAB,S.A.S NAGAR,01-02-2025,30.6,76.7,1.02
PUNJAB,S.A.S NAGAR,02-02-2025,30.6,76.7,0.19
PUNJAB,S.A.S NAGAR,03-02-2025,30.6,76.7,0.68
PUNJAB,S.A.S NAGAR,04-02-2025,30.6,76.7,0.5
PUNJAB,S.A.S NAGAR,05-02-2025,30.6,76.7,2.38
PUNJAB,S.A.S NAGAR,06-02-2025,30.6,76.7,1.08
PUNJAB,S.A.S NAGAR,07-02-2025,30.6,76.7,0.78
PUNJAB,S.A.S NAGAR,08-02-2025,30.6,76.7,2.12
PUNJAB,S.A.S NAGAR,09-02-2025,30.6,76.7,0.94
PUNJAB,S.A.S NAGAR,10-02-2025,30.6,76.7,1.95
PUNJAB,S.A.S NAGAR,11-02-2025,30.6,76.7,4.21
PUNJAB,S.A.S NAGAR,12-02-2025,30.6,76.7,3.25
PUNJAB,S.A.S NAGAR,13-02-2025,30.6,76.7,1.26
PUNJAB,S.A.S NAGAR,14-02-2025,30.6,76.7,1.5
PUNJAB,S.A.S NAGAR,15-02-2025,30.6,76.7,1.52
PUNJAB,S.A.S NAGAR,16-02-2025,30.6,76.7,1.05
PUNJAB,S.A.S NAGAR,17-02-2025,30.6,76.7,0.8
PUNJAB,S.A.S NAGAR,18-02-2025,30.6,76.7,0.28
PUNJAB,S.A.S NAGAR,19-02-2025,30.6,76.7,1.35
PUNJAB,S.A.S NAGAR,20-02-2025,30.6,76.7,0.39
PUNJAB,S.A.S NAGAR,21-02-2025,30.6,76.7,0.57
PUNJAB,S.A.S NAGAR,22-02-2025,30.6,76.7,0.42
PUNJAB,S.A.S NAGAR,23-02-2025,30.6,76.7,0.62
PUNJAB,S.A.S NAGAR,24-02-2025,30.6,76.7,1.25
PUNJAB,S.A.S NAGAR,25-02-2025,30.6,76.7,2.08
PUNJAB,S.A.S NAGAR,26-02-2025,30.6,76.7,1.92
PUNJAB,S.A.S NAGAR,27-02-2025,30.6,76.7,0.48
PUNJAB,S.A.S NAGAR,28-02-2025,30.6,76.7,1.26
PUNJAB,S.A.S NAGAR,01-03-2025,30.6,76.7,2.39
PUNJAB,S.A.S NAGAR,02-03-2025,30.6,76.7,5.76
PUNJAB,S.A.S NAGAR,03-03-2025,30.6,76.7,2.07
PUNJAB,S.A.S NAGAR,04-03-2025,30.6,76.7,0.26
PUNJAB,S.A.S NAGAR,05-03-2025,30.6,76.7,0.8
PUNJAB,S.A.S NAGAR,06-03-2025,30.6,76.7,0.64
PUNJAB,S.A.S NAGAR,07-03-2025,30.6,76.7,0.49
PUNJAB,S.A.S NAGAR,08-03-2025,30.6,76.7,0.29
PUNJAB,S.A.S NAGAR,09-03-2025,30.6,76.7,0.72
PUNJAB,S.A.S NAGAR,10-03-2025,30.6,76.7,0.7
PUNJAB,S.A.S NAGAR,11-03-2025,30.6,76.7,2.51
PUNJAB,S.A.S NAGAR,12-03-2025,30.6,76.7,1.75
PUNJAB,S.A.S NAGAR,13-03-2025,30.6,76.7,2.24
PUNJAB,S.A.S NAGAR,14-03-2025,30.6,76.7,1.19
PUNJAB,S.A.S NAGAR,15-03-2025,30.6,76.7,1.1
PUNJAB,S.A.S NAGAR,16-03-2025,30.6,76.7,0.38
PUNJAB,S.A.S NAGAR,17-03-2025,30.6,76.7,0.42
PUNJAB,S.A.S NAGAR,18-03-2025,30.6,76.7,1.08
PUNJAB,S.A.S NAGAR,19-03-2025,30.6,76.7,0.36
PUNJAB,S.A.S NAGAR,20-03-2025,30.6,76.7,0.18
PUNJAB,S.A.S NAGAR,21-03-2025,30.6,76.7,1.13
PUNJAB,S.A.S NAGAR,22-03-2025,30.6,76.7,1.68
PUNJAB,S.A.S NAGAR,23-03-2025,30.6,76.7,0.04
PUNJAB,S.A.S NAGAR,24-03-2025,30.6,76.7,0.45
PUNJAB,S.A.S NAGAR,25-03-2025,30.6,76.7,0.76
PUNJAB,S.A.S NAGAR,26-03-2025,30.6,76.7,0.57
PUNJAB,S.A.S NAGAR,27-03-2025,30.6,76.7,0.55
PUNJAB,S.A.S NAGAR,28-03-2025,30.6,76.7,0.39
PUNJAB,S.A.S NAGAR,29-03-2025,30.6,76.7,0.71
PUNJAB,S.A.S NAGAR,30-03-2025,30.6,76.7,1.17
PUNJAB,S.A.S NAGAR,31-03-2025,30.6,76.7,0.39
PUNJAB,S.A.S NAGAR,01-04-2025,30.6,76.7,0.54
PUNJAB,S.A.S NAGAR,02-04-2025,30.6,76.7,0.31
PUNJAB,S.A.S NAGAR,03-04-2025,30.6,76.7,0.98
PUNJAB,S.A.S NAGAR,04-04-2025,30.6,76.7,0.67
PUNJAB,S.A.S NAGAR,05-04-2025,30.6,76.7,0.66
PUNJAB,S.A.S NAGAR,06-04-2025,30.6,76.7,0.73
PUNJAB,S.A.S NAGAR,07-04-2025,30.6,76.7,0.56
PUNJAB,S.A.S NAGAR,08-04-2025,30.6,76.7,0.17
PUNJAB,S.A.S NAGAR,09-04-2025,30.6,76.7,0.85
PUNJAB,S.A.S NAGAR,10-04-2025,30.6,76.7,0.28
PUNJAB,S.A.S NAGAR,11-04-2025,30.6,76.7,0.55
PUNJAB,S.A.S NAGAR,12-04-2025,30.6,76.7,0.75
PUNJAB,S.A.S NAGAR,13-04-2025,30.6,76.7,0.26
PUNJAB,S.A.S NAGAR,14-04-2025,30.6,76.7,0.43
PUNJAB,S.A.S NAGAR,15-04-2025,30.6,76.7,0.01
PUNJAB,S.A.S NAGAR,16-04-2025,30.6,76.7,1.11
PUNJAB,S.A.S NAGAR,17-04-2025,30.6,76.7,0.93
PUNJAB,S.A.S NAGAR,18-04-2025,30.6,76.7,1.2
PUNJAB,S.A.S NAGAR,19-04-2025,30.6,76.7,0.49
PUNJAB,S.A.S NAGAR,20-04-2025,30.6,76.7,0.68
PUNJAB,S.A.S NAGAR,21-04-2025,30.6,76.7,0.15
PUNJAB,S.A.S NAGAR,22-04-2025,30.6,76.7,0.06
PUNJAB,S.A.S NAGAR,23-04-2025,30.6,76.7,0.23
PUNJAB,S.A.S NAGAR,24-04-2025,30.6,76.7,0.07
PUNJAB,S.A.S NAGAR,25-04-2025,30.6,76.7,0.13
PUNJAB,S.A.S NAGAR,26-04-2025,30.6,76.7,1.74
PUNJAB,S.A.S NAGAR,27-04-2025,30.6,76.7,0.26
PUNJAB,S.A.S NAGAR,28-04-2025,30.6,76.7,0.66
PUNJAB,S.A.S NAGAR,29-04-2025,30.6,76.7,0.21
PUNJAB,S.A.S NAGAR,30-04-2025,30.6,76.7,0.57
PUNJAB,S.A.S NAGAR,01-05-2025,30.6,76.7,1.13
PUNJAB,S.A.S NAGAR,02-05-2025,30.6,76.7,0.59
PUNJAB,S.A.S NAGAR,03-05-2025,30.6,76.7,1.21
PUNJAB,S.A.S NAGAR,04-05-2025,30.6,76.7,0.74
PUNJAB,S.A.S NAGAR,05-05-2025,30.6,76.7,1.62
PUNJAB,S.A.S NAGAR,06-05-2025,30.6,76.7,1.28
PUNJAB,S.A.S NAGAR,07-05-2025,30.6,76.7,1.06
PUNJAB,S.A.S NAGAR,08-05-2025,30.6,76.7,0.89
PUNJAB,S.A.S NAGAR,09-05-2025,30.6,76.7,1.09
PUNJAB,S.A.S NAGAR,10-05-2025,30.6,76.7,0.17
PUNJAB,S.A.S NAGAR,11-05-2025,30.6,76.7,1.09
PUNJAB,S.A.S NAGAR,12-05-2025,30.6,76.7,0.5
PUNJAB,S.A.S NAGAR,13-05-2025,30.6,76.7,1.16
PUNJAB,S.A.S NAGAR,14-05-2025,30.6,76.7,0.82
PUNJAB,S.A.S NAGAR,15-05-2025,30.6,76.7,0.08
PUNJAB,S.A.S NAGAR,16-05-2025,30.6,76.7,0.73
PUNJAB,S.A.S NAGAR,17-05-2025,30.6,76.7,0.97
PUNJAB,S.A.S NAGAR,18-05-2025,30.6,76.7,0.12
PUNJAB,S.A.S NAGAR,19-05-2025,30.6,76.7,0.37
PUNJAB,S.A.S NAGAR,20-05-2025,30.6,76.7,1.15
PUNJAB,S.A.S NAGAR,21-05-2025,30.6,76.7,1.18
PUNJAB,S.A.S NAGAR,22-05-2025,30.6,76.7,0.59
PUNJAB,S.A.S NAGAR,23-05-2025,30.6,76.7,1.56
PUNJAB,S.A.S NAGAR,24-05-2025,30.6,76.7,2.06
PUNJAB,S.A.S NAGAR,25-05-2025,30.6,76.7,1.32
PUNJAB,S.A.S NAGAR,26-05-2025,30.6,76.7,1.68
PUNJAB,S.A.S NAGAR,27-05-2025,30.6,76.7,0.63
PUNJAB,S.A.S NAGAR,28-05-2025,30.6,76.7,1.15
PUNJAB,S.A.S NAGAR,29-05-2025,30.6,76.7,1.1
PUNJAB,S.A.S NAGAR,30-05-2025,30.6,76.7,0.95
PUNJAB,S.A.S NAGAR,31-05-2025,30.6,76.7,0.62
PUNJAB,S.A.S NAGAR,01-06-2025,30.6,76.7,2.06
PUNJAB,S.A.S NAGAR,02-06-2025,30.6,76.7,2.09
PUNJAB,S.A.S NAGAR,03-06-2025,30.6,76.7,0.97
PUNJAB,S.A.S NAGAR,04-06-2025,30.6,76.7,0.56
PUNJAB,S.A.S NAGAR,05-06-2025,30.6,76.7,2.58
PUNJAB,S.A.S NAGAR,06-06-2025,30.6,76.7,1.07
PUNJAB,S.A.S NAGAR,07-06-2025,30.6,76.7,3.98
PUNJAB,S.A.S NAGAR,08-06-2025,30.6,76.7,4.44
PUNJAB,S.A.S NAGAR,09-06-2025,30.6,76.7,4.27
PUNJAB,S.A.S NAGAR,10-06-2025,30.6,76.7,0.41
PUNJAB,S.A.S NAGAR,11-06-2025,30.6,76.7,3.16
PUNJAB,S.A.S NAGAR,12-06-2025,30.6,76.7,4.87
PUNJAB,S.A.S NAGAR,13-06-2025,30.6,76.7,4.2
PUNJAB,S.A.S NAGAR,14-06-2025,30.6,76.7,7.55
PUNJAB,S.A.S NAGAR,15-06-2025,30.6,76.7,2.55
PUNJAB,S.A.S NAGAR,16-06-2025,30.6,76.7,8.6
PUNJAB,S.A.S NAGAR,17-06-2025,30.6,76.7,5.87
PUNJAB,S.A.S NAGAR,18-06-2025,30.6,76.7,4.99
PUNJAB,S.A.S NAGAR,19-06-2025,30.6,76.7,1.6
PUNJAB,S.A.S NAGAR,20-06-2025,30.6,76.7,4.14
PUNJAB,S.A.S NAGAR,21-06-2025,30.6,76.7,4
PUNJAB,S.A.S NAGAR,22-06-2025,30.6,76.7,2.44
PUNJAB,S.A.S NAGAR,23-06-2025,30.6,76.7,3.56
PUNJAB,S.A.S NAGAR,24-06-2025,30.6,76.7,2.08
PUNJAB,S.A.S NAGAR,25-06-2025,30.6,76.7,3.96
PUNJAB,S.A.S NAGAR,26-06-2025,30.6,76.7,7.22
PUNJAB,S.A.S NAGAR,27-06-2025,30.6,76.7,7.49
PUNJAB,S.A.S NAGAR,28-06-2025,30.6,76.7,4.5
PUNJAB,S.A.S NAGAR,29-06-2025,30.6,76.7,9.88
PUNJAB,S.A.S NAGAR,30-06-2025,30.6,76.7,10.54
PUNJAB,S.A.S NAGAR,01-07-2025,30.6,76.7,7.09
PUNJAB,S.A.S NAGAR,02-07-2025,30.6,76.7,5.79
PUNJAB,S.A.S NAGAR,03-07-2025,30.6,76.7,5.26
PUNJAB,S.A.S NAGAR,04-07-2025,30.6,76.7,4.07
PUNJAB,S.A.S NAGAR,05-07-2025,30.6,76.7,14.78
PUNJAB,S.A.S NAGAR,06-07-2025,30.6,76.7,13.73
PUNJAB,S.A.S NAGAR,07-07-2025,30.6,76.7,10.91
PUNJAB,S.A.S NAGAR,08-07-2025,30.6,76.7,8.61
PUNJAB,S.A.S NAGAR,09-07-2025,30.6,76.7,12.57
PUNJAB,S.A.S NAGAR,10-07-2025,30.6,76.7,13.37
PUNJAB,S.A.S NAGAR,11-07-2025,30.6,76.7,15.3
PUNJAB,S.A.S NAGAR,12-07-2025,30.6,76.7,16.81
PUNJAB,S.A.S NAGAR,13-07-2025,30.6,76.7,9.38
PUNJAB,S.A.S NAGAR,14-07-2025,30.6,76.7,9.34
PUNJAB,S.A.S NAGAR,15-07-2025,30.6,76.7,7.94
PUNJAB,S.A.S NAGAR,16-07-2025,30.6,76.7,14.51
PUNJAB,S.A.S NAGAR,17-07-2025,30.6,76.7,12.46
PUNJAB,S.A.S NAGAR,18-07-2025,30.6,76.7,9.95
PUNJAB,S.A.S NAGAR,19-07-2025,30.6,76.7,10.51
PUNJAB,S.A.S NAGAR,20-07-2025,30.6,76.7,8.51
PUNJAB,S.A.S NAGAR,21-07-2025,30.6,76.7,11.67
PUNJAB,S.A.S NAGAR,22-07-2025,30.6,76.7,8.89
PUNJAB,S.A.S NAGAR,23-07-2025,30.6,76.7,7.55
PUNJAB,S.A.S NAGAR,24-07-2025,30.6,76.7,4.67
PUNJAB,S.A.S NAGAR,25-07-2025,30.6,76.7,4.8
PUNJAB,S.A.S NAGAR,26-07-2025,30.6,76.7,8.79
PUNJAB,S.A.S NAGAR,27-07-2025,30.6,76.7,6.52
PUNJAB,S.A.S NAGAR,28-07-2025,30.6,76.7,10.21
PUNJAB,S.A.S NAGAR,29-07-2025,30.6,76.7,6.65
PUNJAB,S.A.S NAGAR,30-07-2025,30.6,76.7,7.6
PUNJAB,S.A.S NAGAR,31-07-2025,30.6,76.7,8.41
PUNJAB,S.A.S NAGAR,01-08-2025,30.6,76.7,12.59
PUNJAB,S.A.S NAGAR,02-08-2025,30.6,76.7,12.02
PUNJAB,S.A.S NAGAR,03-08-2025,30.6,76.7,16.4
PUNJAB,S.A.S NAGAR,04-08-2025,30.6,76.7,12.72
PUNJAB,S.A.S NAGAR,05-08-2025,30.6,76.7,4.84
PUNJAB,S.A.S NAGAR,06-08-2025,30.6,76.7,7.19
PUNJAB,S.A.S NAGAR,07-08-2025,30.6,76.7,8.5
PUNJAB,S.A.S NAGAR,08-08-2025,30.6,76.7,9.21
PUNJAB,S.A.S NAGAR,09-08-2025,30.6,76.7,16.52
PUNJAB,S.A.S NAGAR,10-08-2025,30.6,76.7,8.31
PUNJAB,S.A.S NAGAR,11-08-2025,30.6,76.7,6.65
PUNJAB,S.A.S NAGAR,12-08-2025,30.6,76.7,8.28
PUNJAB,S.A.S NAGAR,13-08-2025,30.6,76.7,13
PUNJAB,S.A.S NAGAR,14-08-2025,30.6,76.7,22.81
PUNJAB,S.A.S NAGAR,15-08-2025,30.6,76.7,8.97
PUNJAB,S.A.S NAGAR,16-08-2025,30.6,76.7,9.34
PUNJAB,S.A.S NAGAR,17-08-2025,30.6,76.7,4.73
PUNJAB,S.A.S NAGAR,18-08-2025,30.6,76.7,7.07
PUNJAB,S.A.S NAGAR,19-08-2025,30.6,76.7,8.91
PUNJAB,S.A.S NAGAR,20-08-2025,30.6,76.7,7.09
PUNJAB,S.A.S NAGAR,21-08-2025,30.6,76.7,6.99
PUNJAB,S.A.S NAGAR,22-08-2025,30.6,76.7,6.79
PUNJAB,S.A.S NAGAR,23-08-2025,30.6,76.7,3.33
PUNJAB,S.A.S NAGAR,24-08-2025,30.6,76.7,7.61
PUNJAB,S.A.S NAGAR,25-08-2025,30.6,76.7,3.52
PUNJAB,S.A.S NAGAR,26-08-2025,30.6,76.7,4.82
PUNJAB,S.A.S NAGAR,27-08-2025,30.6,76.7,6.35
PUNJAB,S.A.S NAGAR,28-08-2025,30.6,76.7,9.73
PUNJAB,S.A.S NAGAR,29-08-2025,30.6,76.7,4.86
PUNJAB,S.A.S NAGAR,30-08-2025,30.6,76.7,8.96
PUNJAB,S.A.S NAGAR,31-08-2025,30.6,76.7,7.48
PUNJAB,S.A.S NAGAR,01-09-2025,30.6,76.7,6.39
PUNJAB,S.A.S NAGAR,02-09-2025,30.6,76.7,6.07
PUNJAB,S.A.S NAGAR,03-09-2025,30.6,76.7,10.59
PUNJAB,S.A.S NAGAR,04-09-2025,30.6,76.7,9.36
PUNJAB,S.A.S NAGAR,05-09-2025,30.6,76.7,9.21
PUNJAB,S.A.S NAGAR,06-09-2025,30.6,76.7,5.77
PUNJAB,S.A.S NAGAR,07-09-2025,30.6,76.7,5.11
PUNJAB,S.A.S NAGAR,08-09-2025,30.6,76.7,7.11
PUNJAB,S.A.S NAGAR,09-09-2025,30.6,76.7,7.02
PUNJAB,S.A.S NAGAR,10-09-2025,30.6,76.7,5.1
PUNJAB,S.A.S NAGAR,11-09-2025,30.6,76.7,6.9
PUNJAB,S.A.S NAGAR,12-09-2025,30.6,76.7,8.34
PUNJAB,S.A.S NAGAR,13-09-2025,30.6,76.7,6.03
PUNJAB,S.A.S NAGAR,14-09-2025,30.6,76.7,2.58
PUNJAB,S.A.S NAGAR,15-09-2025,30.6,76.7,2.54
PUNJAB,S.A.S NAGAR,16-09-2025,30.6,76.7,4.74
PUNJAB,S.A.S NAGAR,17-09-2025,30.6,76.7,2.89
PUNJAB,S.A.S NAGAR,18-09-2025,30.6,76.7,3.03
PUNJAB,S.A.S NAGAR,19-09-2025,30.6,76.7,3.63
PUNJAB,S.A.S NAGAR,20-09-2025,30.6,76.7,6.3
PUNJAB,S.A.S NAGAR,21-09-2025,30.6,76.7,5.04
PUNJAB,S.A.S NAGAR,22-09-2025,30.6,76.7,7.55
PUNJAB,S.A.S NAGAR,23-09-2025,30.6,76.7,7.83
PUNJAB,S.A.S NAGAR,24-09-2025,30.6,76.7,5.48
PUNJAB,S.A.S NAGAR,25-09-2025,30.6,76.7,3.78
PUNJAB,S.A.S NAGAR,26-09-2025,30.6,76.7,2.72
PUNJAB,S.A.S NAGAR,27-09-2025,30.6,76.7,0.85
PUNJAB,S.A.S NAGAR,28-09-2025,30.6,76.7,1.08
PUNJAB,S.A.S NAGAR,29-09-2025,30.6,76.7,0.59
PUNJAB,S.A.S NAGAR,30-09-2025,30.6,76.7,0.54
PUNJAB,S.A.S NAGAR,01-10-2025,30.6,76.7,0.36
PUNJAB,S.A.S NAGAR,02-10-2025,30.6,76.7,0.46
PUNJAB,S.A.S NAGAR,03-10-2025,30.6,76.7,1.36
PUNJAB,S.A.S NAGAR,04-10-2025,30.6,76.7,0.94
PUNJAB,S.A.S NAGAR,05-10-2025,30.6,76.7,1.18
PUNJAB,S.A.S NAGAR,06-10-2025,30.6,76.7,0.32
PUNJAB,S.A.S NAGAR,07-10-2025,30.6,76.7,2.39
PUNJAB,S.A.S NAGAR,08-10-2025,30.6,76.7,1.2
PUNJAB,S.A.S NAGAR,09-10-2025,30.6,76.7,0.37
PUNJAB,S.A.S NAGAR,10-10-2025,30.6,76.7,0.5
PUNJAB,S.A.S NAGAR,11-10-2025,30.6,76.7,1.12
PUNJAB,S.A.S NAGAR,12-10-2025,30.6,76.7,3
PUNJAB,S.A.S NAGAR,13-10-2025,30.6,76.7,0.37
PUNJAB,S.A.S NAGAR,14-10-2025,30.6,76.7,0.36
PUNJAB,S.A.S NAGAR,15-10-2025,30.6,76.7,0.36
PUNJAB,S.A.S NAGAR,16-10-2025,30.6,76.7,0.21
PUNJAB,S.A.S NAGAR,17-10-2025,30.6,76.7,2.71
PUNJAB,S.A.S NAGAR,18-10-2025,30.6,76.7,2.48
PUNJAB,S.A.S NAGAR,19-10-2025,30.6,76.7,0.87
PUNJAB,S.A.S NAGAR,20-10-2025,30.6,76.7,2.7
PUNJAB,S.A.S NAGAR,21-10-2025,30.6,76.7,0.77
PUNJAB,S.A.S NAGAR,22-10-2025,30.6,76.7,0.11
PUNJAB,S.A.S NAGAR,23-10-2025,30.6,76.7,0.27
PUNJAB,S.A.S NAGAR,24-10-2025,30.6,76.7,0.06
PUNJAB,S.A.S NAGAR,25-10-2025,30.6,76.7,0.38
PUNJAB,S.A.S NAGAR,26-10-2025,30.6,76.7,0.25
PUNJAB,S.A.S NAGAR,27-10-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,28-10-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,29-10-2025,30.6,76.7,0.03
PUNJAB,S.A.S NAGAR,30-10-2025,30.6,76.7,0.06
PUNJAB,S.A.S NAGAR,31-10-2025,30.6,76.7,0.1
PUNJAB,S.A.S NAGAR,01-11-2025,30.6,76.7,0.25
PUNJAB,S.A.S NAGAR,02-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,03-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,04-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,05-11-2025,30.6,76.7,0.14
PUNJAB,S.A.S NAGAR,06-11-2025,30.6,76.7,0.6
PUNJAB,S.A.S NAGAR,07-11-2025,30.6,76.7,0.03
PUNJAB,S.A.S NAGAR,08-11-2025,30.6,76.7,0.1
PUNJAB,S.A.S NAGAR,09-11-2025,30.6,76.7,0.06
PUNJAB,S.A.S NAGAR,10-11-2025,30.6,76.7,0.42
PUNJAB,S.A.S NAGAR,11-11-2025,30.6,76.7,0.01
PUNJAB,S.A.S NAGAR,12-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,13-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,14-11-2025,30.6,76.7,0.01
PUNJAB,S.A.S NAGAR,15-11-2025,30.6,76.7,0.08
PUNJAB,S.A.S NAGAR,16-11-2025,30.6,76.7,0.15
PUNJAB,S.A.S NAGAR,17-11-2025,30.6,76.7,0.05
PUNJAB,S.A.S NAGAR,18-11-2025,30.6,76.7,0.05
PUNJAB,S.A.S NAGAR,19-11-2025,30.6,76.7,0.05
PUNJAB,S.A.S NAGAR,20-11-2025,30.6,76.7,0.09
PUNJAB,S.A.S NAGAR,21-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,22-11-2025,30.6,76.7,0.17
PUNJAB,S.A.S NAGAR,23-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,24-11-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,25-11-2025,30.6,76.7,0.04
PUNJAB,S.A.S NAGAR,26-11-2025,30.6,76.7,0.22
PUNJAB,S.A.S NAGAR,27-11-2025,30.6,76.7,0.29
PUNJAB,S.A.S NAGAR,28-11-2025,30.6,76.7,0.37
PUNJAB,S.A.S NAGAR,29-11-2025,30.6,76.7,0.2
PUNJAB,S.A.S NAGAR,30-11-2025,30.6,76.7,0.14
PUNJAB,S.A.S NAGAR,01-12-2025,30.6,76.7,0.66
PUNJAB,S.A.S NAGAR,02-12-2025,30.6,76.7,0.03
PUNJAB,S.A.S NAGAR,03-12-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,04-12-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,05-12-2025,30.6,76.7,0.04
PUNJAB,S.A.S NAGAR,06-12-2025,30.6,76.7,0.14
PUNJAB,S.A.S NAGAR,07-12-2025,30.6,76.7,0.2
PUNJAB,S.A.S NAGAR,08-12-2025,30.6,76.7,0.46
PUNJAB,S.A.S NAGAR,09-12-2025,30.6,76.7,1
PUNJAB,S.A.S NAGAR,10-12-2025,30.6,76.7,1.24
PUNJAB,S.A.S NAGAR,11-12-2025,30.6,76.7,0.31
PUNJAB,S.A.S NAGAR,12-12-2025,30.6,76.7,0.84
PUNJAB,S.A.S NAGAR,13-12-2025,30.6,76.7,0.35
PUNJAB,S.A.S NAGAR,14-12-2025,30.6,76.7,2.35
PUNJAB,S.A.S NAGAR,15-12-2025,30.6,76.7,1.04
PUNJAB,S.A.S NAGAR,16-12-2025,30.6,76.7,0.49
PUNJAB,S.A.S NAGAR,17-12-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,18-12-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,19-12-2025,30.6,76.7,0.08
PUNJAB,S.A.S NAGAR,20-12-2025,30.6,76.7,0.1
PUNJAB,S.A.S NAGAR,21-12-2025,30.6,76.7,0
PUNJAB,S.A.S NAGAR,22-12-2025,30.6,76.7,0.29
PUNJAB,S.A.S NAGAR,23-12-2025,30.6,76.7,0.04
PUNJAB,S.A.S NAGAR,24-12-2025,30.6,76.7,0.04
PUNJAB,S.A.S NAGAR,25-12-2025,30.6,76.7,0.11
PUNJAB,S.A.S NAGAR,26-12-2025,30.6,76.7,0.21
PUNJAB,S.A.S NAGAR,27-12-2025,30.6,76.7,0.07
PUNJAB,S.A.S NAGAR,28-12-2025,30.6,76.7,0.31
PUNJAB,S.A.S NAGAR,29-12-2025,30.6,76.7,0.29
PUNJAB,S.A.S NAGAR,30-12-2025,30.6,76.7,0.65
PUNJAB,S.A.S NAGAR,31-12-2025,30.6,76.7,1.22
PUNJAB,S.A.S NAGAR,29-02-2025,30.85,76.7,0.35
PUNJAB,S.A.S NAGAR,01-01-2025,30.85,76.7,0.71
PUNJAB,S.A.S NAGAR,02-01-2025,30.85,76.7,0.17
PUNJAB,S.A.S NAGAR,03-01-2025,30.85,76.7,0.47
PUNJAB,S.A.S NAGAR,04-01-2025,30.85,76.7,0.33
PUNJAB,S.A.S NAGAR,05-01-2025,30.85,76.7,0.05
PUNJAB,S.A.S NAGAR,06-01-2025,30.85,76.7,1.5
PUNJAB,S.A.S NAGAR,07-01-2025,30.85,76.7,3.05
PUNJAB,S.A.S NAGAR,08-01-2025,30.85,76.7,2.49
PUNJAB,S.A.S NAGAR,09-01-2025,30.85,76.7,2.89
PUNJAB,S.A.S NAGAR,10-01-2025,30.85,76.7,1.48
PUNJAB,S.A.S NAGAR,11-01-2025,30.85,76.7,0.07
PUNJAB,S.A.S NAGAR,12-01-2025,30.85,76.7,0.47
PUNJAB,S.A.S NAGAR,13-01-2025,30.85,76.7,0.57
PUNJAB,S.A.S NAGAR,14-01-2025,30.85,76.7,1.59
PUNJAB,S.A.S NAGAR,15-01-2025,30.85,76.7,1.88
PUNJAB,S.A.S NAGAR,16-01-2025,30.85,76.7,2.11
PUNJAB,S.A.S NAGAR,17-01-2025,30.85,76.7,1.1
PUNJAB,S.A.S NAGAR,18-01-2025,30.85,76.7,2.84
PUNJAB,S.A.S NAGAR,19-01-2025,30.85,76.7,2.11
PUNJAB,S.A.S NAGAR,20-01-2025,30.85,76.7,0.35
PUNJAB,S.A.S NAGAR,21-01-2025,30.85,76.7,0.19
PUNJAB,S.A.S NAGAR,22-01-2025,30.85,76.7,0.89
PUNJAB,S.A.S NAGAR,23-01-2025,30.85,76.7,5.04
PUNJAB,S.A.S NAGAR,24-01-2025,30.85,76.7,2.11
PUNJAB,S.A.S NAGAR,25-01-2025,30.85,76.7,0.7
PUNJAB,S.A.S NAGAR,26-01-2025,30.85,76.7,0.69
PUNJAB,S.A.S NAGAR,27-01-2025,30.85,76.7,1.98
PUNJAB,S.A.S NAGAR,28-01-2025,30.85,76.7,1.22
PUNJAB,S.A.S NAGAR,29-01-2025,30.85,76.7,1.6
PUNJAB,S.A.S NAGAR,30-01-2025,30.85,76.7,0.03
PUNJAB,S.A.S NAGAR,31-01-2025,30.85,76.7,0.67
