STATE,District,Dist_Code,TEHSIL,lat,lon,date,Tmax_mean,Tmax_Std,Tmin_Mean,Tmin_Std,IMD_pr_Mean,IMD_pr_std
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-04,26.71,1.3,10.84,2.01,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-05,26.57,1.48,10.39,1.82,0.005,0.03
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-06,26.65,1.5,10.58,2.12,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-07,26.31,1.59,10.96,2.13,0.51,2.085
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-08,25.87,1.73,11.05,2.14,0.2,1.02
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-09,26.03,1.8,10.71,2.2,0.445,2.435
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-10,25.9,1.74,10.49,2.26,0.44,2.405
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-11,25.71,1.62,10.43,2.18,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-12,25.6,1.74,10.44,2.28,0.02,0.11
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-13,25.09,1.9,10.4,2.44,0.63,2.885
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-14,24.63,1.94,10.22,2.31,0.105,0.375
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-15,24.44,2,9.82,2.17,0.275,1.53
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-16,24.29,2.1,9.2,2.05,0.255,1.375
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-17,24.12,2.37,9.03,1.96,0.045,0.25
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-18,23.92,2.59,8.9,1.87,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-19,23.61,2.48,8.66,2.1,0.04,0.235
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-20,23.52,2.32,8.54,1.99,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-21,23.33,2.76,8.48,1.93,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-22,23.62,2.61,8.76,2.26,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-23,23.42,2.26,8.99,2.12,0.005,0.025
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-24,23.23,2.57,9.05,1.83,0.265,1.45
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-25,23.12,2.38,8.82,1.78,0.58,3.04
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-26,22.73,2.78,8.37,1.78,0.01,0.04
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-27,22.82,3.06,8.19,1.88,0,0
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-28,22.22,3,8.42,2.22,0.16,0.82
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-29,22.25,2.97,8.21,2.17,0.25,0.86
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-30,21.7,3.21,7.97,2.08,0.02,0.09
UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,12-31,21.56,2.79,8.66,2.25,0.32,1.465
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-01,18.44,2.53,7.74,2.09,0.9391,4.0118
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-02,18.06,2.77,7.47,1.86,1.0818,5.0255
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-03,18.01,2.91,7.46,2.13,0.8182,3.5827
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-04,18.02,2.93,7.36,1.93,0.0727,0.3609
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-05,17.85,3.42,7.41,1.86,0.03,0.1645
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-06,18.29,3,7.28,1.91,0.1445,0.7973
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-07,18.33,2.9,7.19,2.38,0.3509,1.53
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-08,18.27,2.92,7.2,2.43,0.1682,0.7218
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-09,18.08,3.06,7.24,2.12,1.1964,4.5373
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-10,18.54,2.7,7.01,1.89,0.7218,3.61
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-11,18.49,2.74,6.68,1.58,0.3282,1.7918
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-12,18.56,2.37,6.53,1.51,0.3645,1.6182
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-13,19.03,2.77,6.55,1.66,0.2873,1.4464
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-14,19.54,2.63,7.18,1.8,0.0927,0.4173
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-15,18.76,2.47,7.74,1.68,0.3055,1.6718
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-16,18.72,2.9,7.76,2.15,1.2009,4.8673
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-17,18.7,2.78,7.59,2.29,0.5,1.9636
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-18,18.51,3.07,7.44,2.24,2.5873,7.97
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-19,18.84,3.28,7.48,1.67,1,4.0091
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-20,18.9,3.25,7.2,1.47,0.3327,1.72
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-21,19.09,2.81,6.89,1.61,0.5791,2.9664
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-22,19.22,2.89,7.32,1.76,0.4036,2.1273
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-23,19.79,2.72,7.48,2.28,0.6973,1.9455
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-24,20.26,2.43,7.4,1.94,1.2564,3.6891
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-25,20.16,2.67,7.36,1.99,0.0764,0.4127
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-26,20.48,2.3,7.49,2.08,0.3518,1.33
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-27,20.93,2.09,7.26,1.69,0.4527,2.37
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-28,20.73,2.13,7.47,1.72,0.8091,2.8255
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-29,21.28,2.22,7.85,1.82,0.8445,3.2427
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-30,21.67,2.36,8.11,1.98,0.0755,0.3491
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,01-31,21.59,2.66,8.69,2.17,0.2355,0.9955
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-01,21.52,2.58,8.54,1.97,1.2318,5.1009
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-02,21.84,2.16,8.27,1.71,0.1055,0.4745
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-03,22.48,2.05,8.53,1.24,0.0336,0.1591
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-04,22.12,2.32,8.85,1.65,0.8091,3.6191
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-05,22.03,2.5,8.97,1.84,1.0382,3.2118
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-06,22.5,2.19,9.15,1.81,0.6464,2.53
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-07,22.9,2.06,9.4,1.97,0.7145,2.2609
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-08,22.36,2.23,9.4,1.72,0.8718,2.9418
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-09,22.77,2.33,9.24,2.03,0.5309,1.8973
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-10,23.09,2.52,9.16,2.09,1.1582,3.8645
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-11,23.05,2.83,9.67,2.25,0.8273,2.7527
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-12,23.6,2.42,9.89,2.13,2.0582,7.7145
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-13,23.85,2.21,10.03,2.07,0.2336,1.0682
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-14,23.91,2.47,10.37,2.08,0.3918,1.9309
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-15,23.64,2.5,10.67,2.01,0.8945,4.0882
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-16,24.07,2.87,10.37,1.32,1.2391,4.1564
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-17,24.43,2.36,10.6,1.86,1.4464,6.3418
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-18,25.09,2.29,10.68,2.25,0.11,0.6018
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-19,25.37,2.31,11.05,2.17,0.4909,2.6709
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-20,25.49,2.06,10.94,2.53,0.4073,2.0064
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-21,25.63,2.42,11.04,2.07,0.1709,0.6764
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-22,25.8,2.66,11.45,1.59,0.2182,1.0055
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-23,25.67,2.65,11.5,2.01,0.4482,2.2109
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-24,25.92,2.69,11.56,2.12,0.0764,0.4
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-25,25.52,2.71,11.84,2.24,1.6091,5.6282
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-26,25.33,2.88,11.78,1.96,0.7391,3.1736
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-27,25.94,2.68,11.62,2.06,1.0591,4.0827
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-28,26.27,2.75,11.86,2.18,0.2945,1.3582
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,02-29,27,1.71,12.04,2.07,0,0
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-01,26.28,3.12,12.04,2.1,0.8009,2.7664
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-02,26.69,3.03,12.61,1.84,0.8145,3.4564
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-03,27.1,3,12.48,1.86,1.1264,3.9464
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-04,26.89,3.01,12.54,2.05,0.2773,1.3164
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-05,26.92,2.59,12.32,2.38,0.0573,0.2418
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-06,27.25,2.6,12.24,1.91,0.4227,2.2291
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-07,27.91,2.66,12.47,2.06,0.6373,2.9445
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-08,28.11,2.26,12.95,2.16,0.5345,2.9282
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-09,28.41,2.1,13.14,2.13,0.0109,0.0627
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-10,27.84,2.6,13.27,1.87,0.9091,3.0445
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-11,28.21,2.55,13.64,1.82,0.3455,1.6182
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-12,28.37,2.44,13.71,1.96,0.5455,1.8064
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-13,28.16,2.77,14.24,1.8,1.1927,5.4064
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-14,28.54,2.7,13.9,2.04,0.7,2.3945
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-15,28.95,2.85,14.05,2.15,0.1218,0.6518
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-16,29.63,2.19,14.35,2.39,0.3773,1.4918
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-17,30.17,2.17,14.83,1.98,0,0.0018
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-18,30.58,2.45,15.24,2.09,0.0055,0.0327
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-19,30.71,2.38,15.49,2.14,0.0064,0.0327
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-20,31.04,2.56,15.52,2.01,0.0755,0.38
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-21,30.82,2.56,15.61,1.76,0.25,1.2227
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-22,31.04,2.23,15.57,1.73,1.3182,5.6945
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-23,31.44,2.45,15.55,1.88,0.1936,0.7818
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-24,31.87,2.39,15.75,1.94,0.0845,0.4509
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-25,31.94,2.07,16.08,1.88,0.0927,0.48
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-26,32.26,2.25,16.34,1.74,0.0045,0.0309
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-27,32.31,2.63,16.47,1.66,0.0409,0.1618
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-28,33.06,1.86,16.66,1.16,0.0018,0.0082
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-29,32.92,2.21,17.2,1.48,0.0009,0.0036
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-30,32.99,2.83,16.94,1.71,0.7036,2.0918
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,03-31,33.23,2.85,17.07,1.78,0.3073,1.05
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-01,33.43,2.63,17.3,1.82,0.1236,0.6518
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-02,34.02,2.13,17.23,1.71,0.0255,0.1436
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-03,34.14,2.77,17.46,1.99,0.2973,1.3936
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-04,34.09,3.14,17.3,2.01,0.6864,3.1836
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-05,34.41,2.75,17.57,1.93,0.2409,1.0918
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-06,35.11,2.29,18.13,2.04,0.4809,2.6473
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-07,35.15,2.3,18.66,1.84,0.53,2.6127
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-08,35.26,1.96,18.92,1.75,0.0282,0.1473
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-09,35.17,2.45,18.79,1.77,0.0818,0.3755
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-10,35.1,2.27,18.6,2.12,0.4,2.0191
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-11,35.83,2.32,18.8,1.95,0.2755,1.2964
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-12,35.69,2.31,19.12,1.95,0.0409,0.2018
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-13,35.71,2.58,19.69,1.93,0.1564,0.7436
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-14,35.93,2.35,19.81,1.8,0.1509,0.6136
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-15,36.43,2.43,19.91,1.68,0.6973,3.0927
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-16,36.27,2.53,20.6,1.7,0.3173,1.6682
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-17,35.73,2.79,20.51,1.97,0.18,0.8373
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-18,35.75,3.19,20.15,2.12,0.2436,0.8982
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-19,36.7,2.73,20.36,2.13,0.6545,2.82
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-20,36.37,2.52,20.85,2.25,0.0009,0.0045
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-21,36.35,2.52,20.85,2.17,0.2045,0.9573
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-22,36.57,2.22,20.78,2.09,0.2373,1.0827
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-23,36.19,2.06,20.89,1.53,0.1118,0.6045
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-24,36.72,2.4,20.7,1.7,0.1491,0.7936
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-25,37.19,2.35,21,1.83,0.0782,0.3945
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-26,36.81,2.94,21.15,1.56,0.2991,1.4109
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-27,36.81,2.48,21.67,1.59,0.1782,0.8845
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-28,36.8,2.54,21.34,1.46,1.1436,3.9509
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-29,37.31,2.66,22.04,1.37,0.6427,2.0782
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,04-30,37.01,3.48,22.04,1.62,0.8264,3.0882
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-01,36.5,3.5,21.99,2.05,1.5118,5.3764
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-02,36.15,3.09,21.99,1.93,0.6,2.5818
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-03,35.88,2.54,21.82,2.19,0.9945,3.1091
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-04,36.05,2.77,21.71,2.03,1.3964,3.8791
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-05,36.15,2.62,21.75,1.65,1.2282,3.2082
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-06,36.38,2.4,21.96,1.61,0.5273,2.3945
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-07,36.37,2.42,21.94,1.68,1.0209,2.5509
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-08,36.8,2.18,22.48,1.67,0.5082,1.8582
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-09,37.15,2.13,22.85,1.47,0.5009,1.88
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-10,37.11,2.32,22.84,2.16,0.8918,2.5236
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-11,36.8,1.9,22.47,2,0.9855,3.1355
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-12,36.95,2.02,23.13,1.99,0.65,2.1527
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-13,36.57,2.3,22.87,1.9,1.4309,4.2682
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-14,36.95,2.09,22.94,1.86,0.78,2.7345
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-15,37.66,2.13,23.41,1.83,0.4782,2.0564
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-16,38.09,2.08,23.86,1.92,0.7018,3.0327
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-17,37.81,2.5,23.73,1.91,1.6155,6.62
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-18,37.92,2.62,24.01,1.89,0.2627,1.0727
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-19,37.52,3.18,23.81,1.84,0.4709,1.6136
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-20,37.54,2.86,23.89,2,1.4836,4.3327
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-21,37.71,2.99,23.77,1.65,3.4591,10.0782
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-22,37.38,3.39,23.75,1.67,0.7755,2.4664
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-23,37.5,3.27,24.08,1.8,1.5836,5.0864
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-24,37.33,2.91,24.09,1.86,3.8336,12.7782
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-25,37.63,2.89,24.03,1.65,0.6255,2.3918
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-26,37.89,2.89,23.94,2.1,0.9236,2.9155
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-27,37.85,2.88,24.35,1.83,1.3536,4.8818
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-28,37.75,2.96,23.92,1.92,2.2509,5.7682
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-29,37.72,3.37,24.03,1.99,2.2891,5.8727
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-30,37.56,3.39,24.12,2.07,1.1173,3.0327
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,05-31,37.72,3.2,24.11,1.88,0.6155,2.2255
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-01,37.37,3.37,24.37,1.98,1.0509,3.6809
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-02,37.56,3.11,24.25,1.71,2.7155,9.25
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-03,37.57,3.48,24.46,1.64,1.6945,5.9745
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-04,37.48,3.48,24.68,1.71,2.6891,7.7936
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-05,37.29,3.1,24.51,1.84,1.2291,3.7636
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-06,37.17,2.89,24.56,1.52,2.79,6.5691
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-07,36.85,3.53,24.57,1.41,3.4809,7.9236
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-08,37.16,3.44,25.1,1.51,3.6682,11.7927
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-09,37.46,3.22,25.1,1.68,4.7245,13.7345
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-10,37.53,2.97,25.33,1.65,0.8291,3.1891
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-11,37.34,2.72,25.76,1.47,3.1591,11.9609
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-12,37.21,2.95,25.67,1.59,2.3873,6.3318
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-13,37.48,2.97,25.69,1.48,1.58,4.6582
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-14,37.08,3.15,25.58,1.85,3.0236,11.5718
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-15,36.59,3.57,25.58,1.64,7.6409,23.4309
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-16,35.64,3.72,25.41,1.78,4.8082,14.0427
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-17,35.65,3.76,25.1,1.72,5.0918,14.2436
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-18,34.82,3.63,25.07,1.68,11.1382,22.9291
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-19,35.25,3.41,24.79,1.74,6.4245,14.4364
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-20,35.16,3.24,24.86,1.46,5.4436,12.4173
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-21,35.4,2.94,25.11,1.51,3.2709,8.26
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-22,35.19,2.63,25.5,1.42,3.9282,7.7282
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-23,35.01,2.42,25.37,1.43,7.54,14.4445
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-24,34.56,2.47,25.49,1.17,8.0336,17.3827
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-25,34.61,2.75,25.35,1.27,5.7,9.3218
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-26,34.56,2.45,25.32,1.51,10.9355,19.3327
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-27,33.93,2.58,25.11,1.23,11.5509,22.0664
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-28,33.96,2.45,24.78,1.22,7.6518,12.9382
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-29,33.46,2.94,24.9,1.14,8.5836,15.4818
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,06-30,33.45,3,24.82,1.29,11.5918,19.6609
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,07-01,33.93,2.34,25.25,1.28,6.7691,12.8618
UTTAR PRADESH,KHERI,D722,DHAURAHARA,28.5,80.5,07-02,33.75,2.29,25.42,1.13,10.36,25.8173
