 date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Std
02-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.27
03-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.38
04-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.21
05-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.22
06-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.25
07-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.43
08-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.48
09-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.43
10-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.39
11-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.36
12-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.67
13-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.69
14-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.82
15-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.89
16-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.78
17-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.93
18-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.74
19-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.79
20-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.79
21-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.66
22-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.59
23-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.67
24-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.74
25-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.74
26-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.68
27-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.43
28-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.55
29-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.64
30-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.89
31-10-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.6
01-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.71
02-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.6
03-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.66
04-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.88
05-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.83
06-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.9
07-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.93
08-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.99
09-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.19
10-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.21
11-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.03
12-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.95
13-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.75
14-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.04
15-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2
16-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.26
17-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.2
18-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.26
19-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.15
20-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.88
21-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.51
22-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.62
23-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.72
24-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.65
25-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.75
26-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.91
27-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.9
28-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.73
29-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.7
30-11-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.97
01-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.11
02-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.26
03-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.3
04-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.98
05-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.76
06-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.18
07-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.15
08-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.07
09-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.17
10-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.29
11-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.11
12-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.34
13-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.4
14-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.25
15-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.07
16-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.98
17-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.96
18-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.82
19-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.2
20-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.1
21-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.09
22-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.13
23-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.83
24-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.71
25-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.63
26-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.66
27-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.81
28-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.16
29-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.02
30-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,1.9
31-12-2025,26.5,80.5,UNNAO,UTTAR PRADESH,D748,BIGHAPUR,2.33
01-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.04
02-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.73
03-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.67
04-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.48
05-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.01
06-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.41
07-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.3
08-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.13
09-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.91
10-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.77
11-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.79
12-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.94
13-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.96
14-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.91
15-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.99
16-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.05
17-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.29
18-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.12
19-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.65
20-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.75
21-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.92
22-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.14
23-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.25
24-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.2
25-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.9
26-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.07
27-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.63
28-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.92
29-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.08
30-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.2
31-01-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.04
01-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.1
02-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.09
03-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.65
04-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.92
05-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.21
06-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.06
07-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.35
08-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.96
09-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.3
10-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.22
11-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.19
12-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2
13-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.17
14-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.13
15-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.92
16-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.01
17-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.33
18-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.38
19-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.34
20-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.68
21-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.07
22-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.85
23-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.13
24-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.15
25-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.21
26-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.1
27-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.39
28-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.14
29-02-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.59
01-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2
02-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.76
03-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.68
04-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.1
05-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.28
06-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.84
07-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.06
08-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.9
09-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.01
10-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.2
11-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.07
12-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.21
13-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.15
14-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.3
15-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.56
16-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.29
17-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.13
18-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.14
19-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.08
20-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.86
21-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.87
22-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.13
23-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.07
24-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.18
25-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.82
26-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.63
27-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.54
28-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.64
29-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.88
30-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.84
31-03-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.02
01-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.06
02-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.07
03-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.4
04-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.12
05-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.04
06-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.2
07-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.05
08-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.17
09-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.3
10-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.42
11-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.06
12-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.25
13-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.09
14-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.92
15-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.92
16-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.85
17-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.64
18-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.61
19-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.81
20-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.67
21-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.94
22-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.04
23-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.95
24-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.01
25-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.69
26-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.7
27-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.65
28-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.83
29-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.76
30-04-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.1
01-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.45
02-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.42
03-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.3
04-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.25
05-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.85
06-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.96
07-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.94
08-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.15
09-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.08
10-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.44
11-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.15
12-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.32
13-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.28
14-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.4
15-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.14
16-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.46
17-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.16
18-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.1
19-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.9
20-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.49
21-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.05
22-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.78
23-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.05
24-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.26
25-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.49
26-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.2
27-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.06
28-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.93
29-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.94
30-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.02
31-05-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.02
01-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.44
02-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.38
03-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.24
04-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.09
05-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.65
06-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.18
07-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.88
08-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.15
09-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.1
10-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.98
11-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.94
12-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.7
13-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.77
14-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.79
15-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.71
16-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.96
17-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.23
18-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,2.14
19-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.73
20-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.58
21-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.91
22-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.85
23-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.8
24-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.47
25-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.66
26-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.51
27-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.29
28-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.43
29-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.08
30-06-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.52
01-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.6
02-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.5
03-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.44
04-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.24
05-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.58
06-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.41
07-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.35
08-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.34
09-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.25
10-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.44
11-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.49
12-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.24
13-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.25
14-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.07
15-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.93
16-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.17
17-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.25
18-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.18
19-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.06
20-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.06
21-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.2
22-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.1
23-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.08
24-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.97
25-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.76
26-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.88
27-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.85
28-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.08
29-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.91
30-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.73
31-07-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.95
01-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.92
02-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.01
03-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.14
04-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.04
05-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.97
06-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.91
07-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.05
08-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.92
09-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.91
10-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.86
11-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.89
12-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.97
13-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.11
14-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.98
15-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.88
16-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.83
17-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.87
18-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,1.04
19-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.92
20-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.93
21-08-2025,30.5,76.5,PATIALA,PUNJAB,D536,PATIALA,0.97
