date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmax_Std
04-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.14
05-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.06
06-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.17
07-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.14
08-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.37
09-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.08
10-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.16
11-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.05
12-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.62
13-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.27
14-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.14
15-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.21
16-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.4
17-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.35
18-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.51
19-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.49
20-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.23
21-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.2
22-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.2
23-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.36
24-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,0.97
25-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,0.98
26-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1
27-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.24
28-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.38
29-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.66
30-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.63
01-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.35
02-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.12
03-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.2
04-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.24
05-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.37
06-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.35
07-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.63
08-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.75
09-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.8
10-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.7
11-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.67
12-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.8
13-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.01
14-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.04
15-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.06
16-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.19
17-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.44
18-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.82
19-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.64
20-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.6
21-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3
22-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.77
23-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.5
24-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.96
25-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.74
26-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3.05
27-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3.36
28-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3.12
29-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3.2
30-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3.6
31-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,3.04
01-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.91
02-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.12
03-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.17
04-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.13
05-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.81
06-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.84
07-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.16
08-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.81
09-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.17
10-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.95
11-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.83
12-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.78
13-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.08
14-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.85
15-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.23
16-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.86
17-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.73
18-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.89
19-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.83
20-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.22
21-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.92
22-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.01
23-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.61
24-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.57
25-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.03
26-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.91
27-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.51
28-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.27
29-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.39
30-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.56
31-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.58
01-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.65
02-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.39
03-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.1
04-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.33
05-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.39
06-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.48
07-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.32
08-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.27
09-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.49
10-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.77
11-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.67
12-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.71
13-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.73
14-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.58
15-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.56
16-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.84
17-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.36
18-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.13
19-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.29
20-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.13
21-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.65
22-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.93
23-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.79
24-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.87
25-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.71
26-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.5
27-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.87
28-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.76
29-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.77
01-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.37
02-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.09
03-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.14
04-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.04
05-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.88
06-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.48
07-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.6
08-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.25
09-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.06
10-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.85
11-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.58
12-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.49
13-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.71
14-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.79
15-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.16
16-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.43
17-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.53
18-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.51
19-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.54
20-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.61
21-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.51
22-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.31
23-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
24-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.23
25-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.15
26-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.3
27-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.85
28-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.04
29-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.13
30-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.58
31-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.76
01-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.66
02-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.28
03-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.62
04-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.68
05-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.57
06-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.32
07-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.26
08-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.07
09-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.33
10-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
11-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
12-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.37
13-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.68
14-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.32
15-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.46
16-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.64
17-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.91
18-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3
19-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.77
20-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.56
21-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.7
22-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.27
23-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.92
24-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.25
25-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.37
26-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.54
27-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.31
28-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.41
29-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.6
30-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.09
01-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.05
02-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.9
03-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.65
04-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.58
05-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.54
06-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.3
07-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.24
08-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.06
09-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.79
10-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.01
11-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.84
12-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.83
13-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.1
14-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.92
15-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.99
16-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.81
17-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.33
18-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.73
19-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.01
20-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.94
21-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.74
22-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.01
23-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.93
24-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.76
25-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.71
26-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.69
27-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.7
28-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.64
29-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.2
30-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.05
31-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.85
01-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.1
02-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.09
03-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.18
04-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.63
05-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.27
06-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.75
07-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.25
08-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.21
09-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.85
10-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.29
11-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.88
12-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.66
13-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.82
14-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.94
15-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.43
16-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.98
17-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.97
18-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.75
19-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.58
20-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.55
21-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.22
22-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.28
23-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.87
24-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.63
25-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.86
26-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.6
27-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.05
28-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.06
29-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.11
30-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.35
01-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.77
02-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.66
03-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.09
04-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.3
05-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.68
06-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.98
07-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.63
08-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.58
09-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.82
10-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.52
11-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.54
12-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.46
13-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.54
14-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.51
15-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.43
16-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.39
17-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.46
18-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.23
19-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.99
20-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.77
21-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.84
22-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.98
23-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.83
24-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.7
25-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.81
26-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.96
27-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.17
28-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.97
29-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.05
30-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.93
31-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.65
01-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.57
02-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.56
03-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.7
04-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.55
05-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.23
06-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.33
07-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.49
08-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.65
09-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.63
10-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.35
11-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.33
12-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.54
13-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.47
14-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.57
15-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.83
16-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.82
17-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.73
18-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.62
19-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.6
20-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.34
21-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.55
22-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.69
23-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.65
24-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.7
25-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.68
26-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.45
27-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.22
28-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.23
